strain	proba_A	proba_B	proba_C
leaf_2361	0.0557982758308874	0.036203177383637	0.907998546785475
leaf_2351	0	0	1
NODE_0002070	0.00596298934185493	0	0.993098861303916
leaf_1987	0	0	1
NODE_0002071	0	0	0.999400986437363
leaf_489	0	0	1
leaf_515	0	0	1
NODE_0002060	0.931870326709676	0.00887723488588418	0.0592524384044398
NODE_0002065	0.989550485413261	0.00129014179982559	0.0091593727869137
leaf_1553	1	0	0
leaf_2318	1	0	0
NODE_0002066	0.965564884255142	0.00587677489503104	0.0285583408498266
leaf_2188	0.905845206578223	0.0375312130873698	0.0566235803344068
leaf_2273	1	0	0
NODE_0002061	0.269332321353774	0.716041187767365	0.014626490878861
leaf_1581	0	1	0
NODE_0002062	0.254008959991335	0.736143324819139	0.00984771518952616
leaf_860	1	0	0
NODE_0002063	0.0207092519956393	0.977373045171033	0.00191770283332788
leaf_779	0	1	0
leaf_1120	0	1	0
NODE_0002072	0.0350197373864791	0	0.964350421971093
NODE_0002073	0.0112374653308292	0	0.988399961400779
leaf_2138	0	0	1
NODE_0002074	0.0384348429953608	0.00321214020748798	0.958353016797151
leaf_1192	0	0	1
NODE_0002075	0.975387507481475	0.00220390870579996	0.0224085838127249
leaf_317	1	0	0
leaf_921	1	0	0
NODE_0002076	0.0106873864224796	0	0.988557841697228
NODE_0002077	0	0.00356624031297257	0.995860629121052
leaf_1153	0	1	0
leaf_1713	0	0	1
NODE_0002079	0	0	0.999550052616537
leaf_583	0	0	1
leaf_991	0	0	1
NODE_0002080	0	0	0.999090079842978
leaf_2000	0	0	1
NODE_0002081	0.00274042119307843	0.00169288418014447	0.995566694626777
leaf_125	0.221550189339335	0.230598789947664	0.547851020713001
NODE_0002082	0.00205092294354043	0.00117171172901073	0.996777365327449
leaf_643	0	0	1
NODE_0002083	0.00434666221667704	0.00312942126901686	0.992523916514306
leaf_958	0	0	1
leaf_1143	0.0415377540374808	0.038725140796022	0.919737105166497
NODE_0002085	0.983688789690039	0	0.0159016640514473
NODE_0002086	0.98602260881145	0.003512852040054	0.0104645391484958
leaf_711	1	0	0
leaf_985	1	0	0
NODE_0002087	0.999114505936311	0	0
NODE_0002088	0.999204077979218	0	0
NODE_0002089	0.999891467834265	0	0
leaf_2270	1	0	0
leaf_2274	1	0	0
NODE_0002090	0.987518663663233	0	0.0115824026328112
NODE_0002091	0.00768118472295885	0	0.991606999765769
leaf_1260	0	0	1
NODE_0002092	0	0	0.999655236100045
leaf_1118	0	0	1
leaf_1291	0	0	1
NODE_0002093	0.996572484376175	0	0.00304433586400753
leaf_2013	1	0	0
NODE_0002094	0.99209940670839	0.00245962040215119	0.00544097288945906
leaf_1623	0.818935760772325	0.0925221689417024	0.0885420702859727
NODE_0002095	0.993882555708402	0.00195424972000356	0.00416319457159497
leaf_445	1	0	0
NODE_0002096	0.999417582737424	0	0
leaf_542	1	0	0
leaf_866	1	0	0
NODE_0002097	0.999985030652876	0	0
leaf_1746	1	0	0
leaf_2193	1	0	0
NODE_0002099	0.999822377009183	0	0
NODE_0002100	0.999471094084866	0	0
leaf_780	1	0	0
NODE_0002101	0.999752059900217	0	0
leaf_1875	1	0	0
NODE_0002102	0.999208362749528	0	0
leaf_1377	1	0	0
NODE_0002103	0.992965192894237	0.00292823932561145	0.0041065677801513
leaf_372	1	0	0
leaf_504	0.930735148496224	0.0346116563732674	0.0346531951305089
NODE_0002104	0.999843713109508	0	0
NODE_0002105	0.977985031416403	0.00972136910009842	0.0122935994834988
leaf_52	1	0	0
leaf_856	0.805146061996151	0.100013115614121	0.0948408223897276
NODE_0002107	0.996194674332961	0.00136077203145512	0.00244455363558354
leaf_145	1	0	0
NODE_0002108	0.988388568893232	0.00491461581995074	0.00669681528681677
leaf_344	1	0	0
leaf_462	0.926594301639468	0.0364480376180124	0.0369576607425195
NODE_0002109	0.999903076690127	0	0
leaf_1834	1	0	0
NODE_0002110	0.999658000251204	0	0
leaf_881	1	0	0
NODE_0002111	0.999447670436611	0	0
leaf_684	1	0	0
leaf_1136	1	0	0
NODE_0002144	0.999694950886951	0	0
NODE_0002145	0.999727696648957	0	0
leaf_2393	1	0	0
NODE_0002146	0.998765630105035	0	0
leaf_2168	1	0	0
NODE_0002147	0.996193469962935	0	0.00340180068831956
NODE_0002148	0.975373253985755	0.00134718056452446	0.0232795654497201
leaf_1909	1	0	0
NODE_0002149	0.207869970117322	0.0122197233529143	0.779910306529764
leaf_60	0	0	1
leaf_911	0	0	1
NODE_0002150	0.999443092607893	0	0
leaf_1592	1	0	0
NODE_0002151	0.999767195255512	0	0
leaf_1342	1	0	0
NODE_0002152	0.999910201091681	0	0
leaf_1548	1	0	0
NODE_0002153	0.999918482087617	0	0
leaf_1533	1	0	0
leaf_1570	1	0	0
NODE_0002154	0.999858014536753	0	0
leaf_2406	1	0	0
NODE_0002155	0.999848386081619	0	0
NODE_0002198	0.929312183029139	0.00183944893031488	0.0688483680405461
NODE_0002199	0.999856531465032	0	0
leaf_2304	1	0	0
leaf_2206	1	0	0
leaf_2373	1	0	0
NODE_0002201	0.0826525211284305	0	0.916674077607601
NODE_0002202	0.0650974551336711	0.0101736493007244	0.924728895565604
leaf_1876	0	0	1
leaf_2334	0.096092113833637	0.0449314795640424	0.858976406602321
NODE_0002204	0.10664268339107	0.00541187273029761	0.887945443878633
leaf_1357	0.201267267304483	0.134733738425141	0.663998994270376
NODE_0002208	0.0542401259061383	0.00492552485037174	0.94083434924349
leaf_1766	0.112693329059133	0.0698095226067248	0.817497148334142
leaf_2132	0	0	1
NODE_0002205	0.888937936951778	0.00954206270204667	0.101520000346175
leaf_667	1	0	0
NODE_0002206	0.935809451550701	0.0136364292745352	0.0505541191747637
leaf_220	1	0	0
leaf_230	0.817746445387019	0.0789631311426601	0.103290423470321
NODE_0002209	0.0254152183924695	0	0.974366766292494
leaf_2172	0	0	1
NODE_0002211	0.0013880646093237	0	0.998537926749868
leaf_2305	0	0	1
leaf_2347	0	0	1
NODE_0002212	0.423378649425759	0.0472300440843231	0.529391306489918
leaf_2116	0.417884812550631	0.0774263156064438	0.504688871842925
NODE_0002213	0.988353337904439	0.00150498960895294	0.0101416724866084
leaf_804	1	0	0
leaf_1005	1	0	0
NODE_0002156	0.999896593236162	0	0
leaf_2407	1	0	0
NODE_0002157	0.999472448436963	0	0
NODE_0002158	0.984780952506149	0.0124811949661467	0.00273785252770477
NODE_0002159	0.995685100884545	0.00216030809850445	0.00215459101695056
leaf_1787	1	0	0
NODE_0002160	0.962907495839412	0.0166851324580033	0.0204073717025848
leaf_1287	0.903530721217491	0.0473232276459459	0.049146051136563
NODE_0002161	0.949174529262728	0.0228041960142581	0.0280212747230139
leaf_51	1	0	0
leaf_315	0.743667131187586	0.132462866661254	0.12387000215116
NODE_0002162	0.943624130589213	0.0531066366597612	0.00326923275102608
leaf_337	0	1	0
leaf_1302	0	1	0
NODE_0002164	0.995315565495762	0.00400432975173288	0
NODE_0002165	0.992858328896871	0.00423499966101251	0.00290667144211621
leaf_855	0.77926165818846	0.115434075296231	0.105304266515309
leaf_1449	1	0	0
NODE_0002166	0.999990523757681	0	0
leaf_1600	1	0	0
leaf_1811	1	0	0
leaf_1856	1	0	0
NODE_0002168	0.999605705441443	0	0
NODE_0002169	0.995882617935325	0.00233808272943025	0.00177929933524436
leaf_1716	0.699584466900495	0.159106335271247	0.141309197828258
NODE_0002170	0.996707893466919	0.0026903813210505	0
leaf_2348	1	0	0
NODE_0002172	0.988795957343622	0.00571262165427605	0.00549142100210147
leaf_2018	1	0	0
leaf_2308	0.899744369253516	0.0512163454809052	0.0490392852655793
NODE_0002173	0.37787486899107	0.596438235148225	0.0256868958607049
NODE_0002174	0.370187241103579	0.580314217544753	0.0494985413516678
leaf_1908	0.355643340562801	0.547458221080999	0.0968984383562007
leaf_2164	0.363377247924949	0.565374327203595	0.0712484248714557
NODE_0002175	0.053879686832445	0.939873087980072	0.00624722518748315
leaf_1515	0	1	0
NODE_0002176	0	0.999980946002579	0
leaf_1857	0	1	0
leaf_1355	0	1	0
leaf_1478	0	1	0
leaf_1731	0.0288608525478449	0.944462492662403	0.0266766547897518
NODE_0002180	0	0.998170319576051	0
leaf_1582	0.0346578434748877	0.93326652579882	0.032075630726292
leaf_1905	0	1	0
NODE_0002181	0.999860096887572	0	0
leaf_1154	1	0	0
NODE_0002183	0.996596836543727	0.0011918169035591	0.00221134655271362
leaf_1755	1	0	0
NODE_0002184	0.97635521027028	0.0100401553801584	0.0136046343495612
leaf_655	1	0	0
leaf_1263	0.915707934667108	0.0411874281010598	0.0431046372318319
NODE_0002185	0.999733963920973	0	0
NODE_0002186	0.999795091780569	0	0
leaf_2108	1	0	0
NODE_0002187	0.999784455744701	0	0
leaf_1557	1	0	0
leaf_1917	1	0	0
NODE_0002188	0.999154103308623	0	0
NODE_0002189	0.990006296745336	0.00730404260345361	0.00268966065121028
leaf_577	0	1	0
leaf_2139	1	0	0
NODE_0002190	0.996247615724809	0.00145723275438121	0.00229515152080962
leaf_2171	0.906404953806118	0.0473292644901156	0.0462657817037667
NODE_0002191	0.99785425943967	0	0.00149635824731197
NODE_0002192	0.998236422986811	0	0.00117145847455319
leaf_523	1	0	0
leaf_1184	1	0	0
NODE_0002193	0.996734658842909	0	0.00311928427542419
leaf_1322	1	0	0
NODE_0002194	0.999798653915209	0	0
leaf_1232	1	0	0
leaf_1317	1	0	0
NODE_0002196	0.00924735979122537	0	0.990069382386952
leaf_524	0	0	1
leaf_628	0	0	1
NODE_0002214	0.999604915585037	0	0
NODE_0002221	0.993503524090098	0.00273101828952742	0.00376545762037457
leaf_980	0.593811368132431	0.219874108948122	0.186314522919447
NODE_0002222	0.991974756095552	0.00341556891454174	0.00460967498990655
NODE_0002223	0.978416655883823	0.00211306608701502	0.0194702780291617
leaf_2155	0	0	1
NODE_0002224	0.995975086440799	0	0.00363880351532941
leaf_1897	1	0	0
NODE_0002225	0.998335703896999	0	0.00152790199210422
leaf_2233	1	0	0
NODE_0002226	0.988497781851299	0.00158653791550773	0.00991568023319295
leaf_449	0	0	1
leaf_2040	1	0	0
NODE_0002227	0.955254666412216	0.0411912734655135	0.00355406012227112
leaf_2313	1	0	0
NODE_0002228	0.0520178118872693	0.945116487365306	0.00286570074742506
leaf_2106	0	1	0
NODE_0002230	0.0560354846963984	0.940005436311685	0.00395907899191641
leaf_1965	0	1	0
NODE_0002231	0.991099483659454	0.00699201275505505	0.00190850358549138
leaf_758	1	0	0
NODE_0002232	0.999166933042723	0	0
leaf_705	1	0	0
NODE_0002233	0.999668208454762	0	0
leaf_168	1	0	0
leaf_240	1	0	0
NODE_0002234	0.0268477290017751	0.958459114702836	0.0146931562953891
leaf_2231	0	1	0
NODE_0002235	0.00521025487623287	0.0204311442458199	0.974358600877947
NODE_0002236	0	0	0.999520720260878
leaf_286	0	0	1
leaf_319	0	0	1
NODE_0002237	0	0	0.998799451495547
leaf_890	0	0	1
NODE_0002238	0	0	0.99827059399789
leaf_103	0	0	1
leaf_301	0	0	1
NODE_0001958	0.999339234198573	0	0
NODE_0002215	0.995526785536261	0.00186043846382941	0.00261277599990974
leaf_2258	0.859568218132597	0.0718157698286636	0.0686160120387397
leaf_2127	0.809152383741232	0.0986000619704075	0.0922475542883603
NODE_0002217	0.998688383042729	0	0
leaf_2330	1	0	0
NODE_0002218	0.998360656086346	0	0.0010765218661191
leaf_1320	1	0	0
NODE_0002219	0.999137261207285	0	0
leaf_151	1	0	0
leaf_494	1	0	0
NODE_0002239	0.995186037533369	0.00449097043029423	0
NODE_0002240	0.99556456512822	0.0034359666435358	0
leaf_2359	1	0	0
NODE_0002241	0.869154785461135	0.0950349892143999	0.0358102253244652
leaf_303	0	1	0
NODE_0002242	0.873320759503472	0.0773435286218456	0.0493357118746823
leaf_1556	0.822205835405892	0.103201780696604	0.0745923838975047
NODE_0002243	0.998328893423563	0	0
leaf_112	1	0	0
leaf_233	1	0	0
NODE_0002244	0.926768958325766	0.0726293343180756	0
NODE_0002294	0.754249466921747	0.239484414317741	0.0062661187605125
leaf_534	0	1	0
NODE_0002295	0.887507903693702	0.103152460969179	0.00933963533711923
leaf_1270	0.697354288522663	0.190757195428251	0.111888516049086
NODE_0002296	0.994882228460374	0.00427605173675559	0
leaf_1880	1	0	0
leaf_2130	1	0	0
NODE_0002298	0.0120185287157585	0.98677861296125	0.0012028583229918
leaf_2088	0	1	0
NODE_0002299	0	0.999099471615058	0
leaf_1536	0	1	0
NODE_0002300	0	0.999573722606457	0
leaf_1352	0.0458970481762249	0.91188127785965	0.0422216739641254
NODE_0002301	0	0.998873109343662	0
leaf_999	0	1	0
NODE_0002302	0.0100487666096923	0.979764868970511	0.0101863644197969
leaf_120	0	1	0
leaf_135	0.0788794267315918	0.8485833556104	0.0725372176580083
NODE_0002304	0	0.998890305236163	0
NODE_0002305	0.00378624735136804	0.992301507429824	0.0039122452188077
leaf_270	0	1	0
leaf_637	0.042384923852335	0.91824214519703	0.0393729309506349
NODE_0002306	0	0.999730474370686	0
leaf_367	0	1	0
leaf_710	0	1	0
NODE_0002245	0.996994301928304	0.00251711246496636	0
NODE_0002246	0.999283056145082	0	0
leaf_2302	1	0	0
NODE_0002247	0.999463209175082	0	0
leaf_1605	1	0	0
leaf_2049	1	0	0
NODE_0002248	0.99747848203027	0	0.00222246104739858
NODE_0002249	0.983290291193325	0.0015502938882043	0.0151594149184705
NODE_0002250	0.956109471016401	0.0159160052996851	0.0279745236839139
leaf_1921	0.897425842662403	0.0466462412949187	0.0559279160426787
NODE_0002251	0.954576525932612	0.0173408494017192	0.0280826246656685
leaf_748	0.71300687172727	0.147936038443914	0.139057089828816
NODE_0002252	0.99904783546843	0	0
leaf_575	1	0	0
leaf_807	1	0	0
NODE_0002253	0.905493751099039	0.00456547221058574	0.0899407766903751
NODE_0002254	0.962401563795498	0.00533824664823369	0.0322601895562684
leaf_1339	0.867028252786794	0.0565592760210055	0.0764124711922008
NODE_0002255	0.994784021361998	0	0.00456419903701701
leaf_880	1	0	0
NODE_0002256	0.997077784011879	0	0.00233272846219293
leaf_166	1	0	0
NODE_0002257	0.999094934935224	0	0
leaf_189	1	0	0
leaf_943	1	0	0
NODE_0002258	0.142126747139359	0	0.857087101855677
leaf_1176	0	0	1
NODE_0002259	0.396349059820238	0.0164303914630471	0.587220548716715
leaf_1334	0.393953204686462	0.04934188324483	0.556704912068708
NODE_0002260	0.98901299619296	0	0.010344555542384
leaf_743	1	0	0
NODE_0002261	0.999502430814454	0	0
leaf_639	1	0	0
leaf_708	1	0	0
NODE_0002263	0.00485708370954625	0	0.995007500293114
leaf_1344	0	0	1
NODE_0001998	0	0	0.999747785306458
NODE_0002266	0	0	0.999921508875585
leaf_1103	0	0	1
leaf_1146	0	0	1
NODE_0002265	0	0	0.999911199503557
leaf_937	0	0	1
leaf_1261	0	0	1
NODE_0002267	0.995363769664147	0	0.00447284094635714
leaf_2166	0.880195533771372	0.0595183686926463	0.0602860975359816
leaf_2335	1	0	0
leaf_2236	0.911643274577874	0.0430918130043361	0.0452649124177898
NODE_0002270	0.921070033702397	0.00201549421475623	0.0769144720828468
leaf_2024	1	0	0
NODE_0002271	0.0755534043912923	0.00796530544920401	0.916481290159504
NODE_0002272	0.0349203489043886	0.0226832445414201	0.942396406554191
NODE_0002273	0.0030291037919916	0.00157184597534452	0.995399050232664
leaf_2042	0	0	1
NODE_0002274	0	0	0.998680659687394
leaf_285	0	0	1
leaf_1529	0	0	1
NODE_0002275	0.0108863194508796	0.907907923678236	0.081205756870884
leaf_1079	0	1	0
NODE_0002276	0.0132068245427314	0.93386096108601	0.0529322143712586
leaf_435	0	1	0
leaf_774	0.0479973573036432	0.873307185229002	0.0786954574673551
NODE_0002277	0.00293024987501242	0	0.99679997774196
NODE_0002278	0	0	0.999396579394069
leaf_1088	0	0	1
NODE_0002279	0	0	0.99950317470982
leaf_1517	0	0	1
NODE_0002280	0.0133112407425107	0.001571484835576	0.985117274421913
leaf_127	1	0	0
leaf_827	0	0	1
NODE_0002281	0.00118360529101729	0	0.99876014726761
leaf_1785	0	0	1
NODE_0002289	0.00337470575162159	0.00215089140111583	0.994474402847263
leaf_1033	0	0	1
leaf_1188	0.040675607738351	0.0378333256109849	0.921491066650664
NODE_0002290	0.915072175189	0.00296627186184522	0.0819615529491548
NODE_0002291	0.97233145622483	0.00510450725857534	0.0225640365165951
leaf_408	0.912149683607624	0.0366856712210175	0.0511646451713582
leaf_478	1	0	0
NODE_0002292	0.996403135041557	0	0.00342768604921479
leaf_885	1	0	0
leaf_1098	1	0	0
NODE_0002283	0.0096488371849592	0.0298183245513764	0.960532838263664
NODE_0002284	0	0.00104980119370476	0.998206660274259
leaf_438	0	0	1
leaf_1061	0	0	1
NODE_0002285	0.092787518645039	0.470520929034367	0.436691552320594
NODE_0002286	0.0341951593825982	0.861219662626009	0.104585177991393
leaf_253	0.0907281702071961	0.772277810857996	0.136994018934808
leaf_569	0	1	0
NODE_0002287	0.236894564889253	0.533248571101624	0.229856864009123
leaf_453	0	1	0
leaf_540	1	0	0
NODE_0002307	0.0467055048845577	0.951443289675932	0.00185120543951026
NODE_0002308	0.013731684985075	0.985074851569783	0.00119346344514158
NODE_0002309	0.0140879246148295	0.982385875177578	0.00352620020759222
NODE_0002310	0.0292884901343946	0.966793261088444	0.00391824877716194
leaf_1854	1	0	0
NODE_0002311	0.00468359105012035	0.993274951224995	0.00204145772488462
leaf_2059	0.0325405035563999	0.939438145912148	0.0280213505314522
NODE_0002313	0.0070715180100909	0.972962588552864	0.0199658934370454
leaf_201	0	0	1
leaf_1331	0	1	0
NODE_0002314	0	0.99942159850678	0
leaf_2161	0	1	0
NODE_0002315	0.00106900718529657	0.997889322969525	0.00104166984517838
leaf_1812	0.0415178536924106	0.920185243516378	0.0382969027912111
leaf_2057	0	1	0
NODE_0002316	0.0144852595497803	0.96343250536679	0.0220822350834298
leaf_697	0	0	1
NODE_0002317	0.0071755592731215	0.983674383720571	0.00915005700630741
leaf_1266	0.0545206711397117	0.893441625964214	0.0520377028960739
NODE_0002318	0	0.998004864197928	0.00114911580779781
NODE_0002319	0	0.999613371352165	0
leaf_647	0	1	0
leaf_1374	0	1	0
NODE_0002320	0	0.999004419589351	0
NODE_0002321	0	0.999724813716982	0
leaf_267	0	1	0
NODE_0002322	0	0.999812423069253	0
leaf_147	0	1	0
leaf_275	0	1	0
NODE_0002323	0.00322992925034839	0.99351402209859	0.003256048651062
leaf_42	0.0752151053195526	0.855943278696829	0.0688416159836186
NODE_0002324	0	0.999449812092641	0
leaf_114	0	1	0
NODE_0002325	0.00147673405213588	0.998001798266207	0
leaf_62	0	1	0
NODE_0002326	0.0931193161283	0.891003830130288	0.0158768537414121
leaf_5	1	0	0
NODE_0002327	0.0208003731529591	0.97051886682317	0.00868076002387148
leaf_3	0	1	0
leaf_4	0.044411846861321	0.924140872123795	0.0314472810148841
NODE_0002328	0	0.999999924402469	0
NODE_0002335	0	0.999824144834299	0
leaf_1914	0	1	0
NODE_0002336	0.00161398420786357	0.996708459056682	0.00167755673545416
leaf_1038	0.0603064758769417	0.884274345286513	0.0554191788365452
leaf_1293	0	1	0
NODE_0002329	0	0.999836780579124	0
leaf_1368	0.0254094680085551	0.951058828846525	0.0235317031449198
NODE_0002330	0	0.999888000938892	0
leaf_1064	0	1	0
leaf_1495	0	1	0
NODE_0002332	0	0.99987996492401	0
leaf_916	0	1	0
leaf_1407	0	1	0
NODE_0002337	0	0.999898252766995	0
leaf_1523	0	1	0
NODE_0002338	0	0.999908556087078	0
leaf_1720	0	1	0
NODE_0002339	0	0.999377634529356	0
leaf_812	0	1	0
NODE_0002340	0.00209487717329055	0.99571324977028	0.00219187305642987
leaf_1096	0.04012772204455	0.922678436430258	0.0371938415251923
NODE_0002341	0	0.999548872109887	0
leaf_532	0	1	0
leaf_600	0	1	0
NODE_0002343	0	0.999503281709192	0
NODE_0002344	0.0038408642801489	0.992209590000664	0.00394954571918697
leaf_900	0.082697387374284	0.841714344657931	0.0755882679677847
NODE_0002345	0.00583411183504	0.988193347661433	0.00597254050352695
leaf_591	0.0818094975706711	0.843271982923405	0.0749185195059234
leaf_771	0	1	0
NODE_0002346	0	0.99894405156789	0
leaf_1715	0.0257942793158074	0.950240034850948	0.0239656858332443
NODE_0002347	0.00394892022578847	0.99196845227459	0.0040826274996218
leaf_611	0	1	0
leaf_679	0.0872717569911098	0.8330632207377	0.07966502227119
NODE_0002349	0	0.999029739674303	0
leaf_260	0	1	0
NODE_0002350	0	0.999621767099024	0
leaf_712	0	1	0
NODE_0002351	0	0.999683580826484	0
leaf_90	0	1	0
leaf_171	0	1	0
NODE_0002352	0	0.999827326438015	0
NODE_0002353	0.00126813116087847	0.997400138176218	0.00133173066290377
leaf_1387	0.0371361558033504	0.928474808453316	0.0343890357433333
NODE_0002354	0	0.99962922082039	0
leaf_1550	0	1	0
NODE_0002355	0	0.999478842542035	0
leaf_528	0	1	0
leaf_608	0	1	0
NODE_0002356	0	0.999771238985866	0
leaf_1208	0	1	0
NODE_0002357	0	0.999427529967478	0
NODE_0002358	0.00124728611400436	0.997445163406604	0.0013075504793919
leaf_473	0.084881512465647	0.837745749212717	0.0773727383216356
leaf_457	0.0870805742612619	0.833596441183963	0.0793229845547752
leaf_1404	0	1	0
NODE_0002360	0.00241809010834954	0.995060152947226	0.00252175694442421
leaf_672	0.086809297553905	0.834026371464594	0.0791643309815012
NODE_0002361	0	0.999442246639017	0
leaf_898	0	1	0
NODE_0002362	0.00142324554877165	0.997085185659818	0.00149156879141032
leaf_578	0	1	0
leaf_871	0.0266559627586527	0.948534851561927	0.0248091856794207
NODE_0002363	0.00328936733262006	0.996506997759294	0
NODE_0002364	0.00298905441102919	0.996837655154308	0
NODE_0002374	0.00127902829673153	0.997753007366245	0
leaf_1070	0	1	0
NODE_0002375	0	0.999621020634136	0
leaf_552	0	1	0
leaf_718	0	1	0
NODE_0002365	0	0.999017317986015	0
leaf_629	0	1	0
NODE_0002366	0	0.999744769488265	0
leaf_1053	0	1	0
NODE_0002367	0	0.999867661645917	0
NODE_0002368	0	0.999767274612615	0
leaf_754	0	1	0
leaf_1000	0	1	0
NODE_0002369	0	0.998870808688202	0
NODE_0002370	0.00498309737074192	0.989889090962896	0.00512781166636207
leaf_323	0	1	0
leaf_565	0.0353556267761607	0.931583109224653	0.0330612639991862
NODE_0002371	0.00266070491198856	0.994562684941136	0.00277661014687506
leaf_886	0.0350853046690221	0.93226969718965	0.0326449981413286
NODE_0002372	0.00243195464257603	0.995050301621272	0.00251774373615242
leaf_685	0.0275883115434955	0.946668250817307	0.0257434376391973
leaf_819	0	1	0
NODE_0002376	0.30572959081459	0.686297118746263	0.00797329043914748
NODE_0002377	0.72511405391079	0.254383396894418	0.0205025491947915
leaf_282	0.554102328930544	0.308363468973351	0.137534202096104
NODE_0002378	0.987692308109429	0.0104835851599611	0.00182410673061022
leaf_1305	1	0	0
leaf_875	1	0	0
leaf_951	0.911861791778721	0.0486914514520506	0.0394467567692284
NODE_0002380	0.312119508012951	0.682339138769358	0.0055413532176913
leaf_1048	1	0	0
NODE_0002381	0.00408228869699945	0.995633043025112	0
leaf_1196	0	1	0
leaf_268	0	1	0
NODE_0002383	0.00398367902766258	0.994198571237123	0.0018177497352147
leaf_656	0.0472178322018345	0.910878530162373	0.0419036376357924
NODE_0002384	0	0.999535966421898	0
NODE_0002385	0	0.998976223993384	0
leaf_8	0	1	0
leaf_258	0	1	0
NODE_0002386	0	0.99995231647678	0
leaf_238	0	1	0
leaf_15	0	1	0
leaf_207	0	1	0
NODE_0002388	0	0.999982669130139	0
NODE_0002409	0.00103176634406433	0.998441591482391	0
leaf_45	1	0	0
NODE_0002410	0.0036041385264673	0.992910810648504	0.00348505082502867
leaf_369	0.10756943324334	0.795077629882324	0.0973529368743365
leaf_1121	0	1	0
NODE_0002412	0	0.999568772463385	0
leaf_1104	0	1	0
NODE_0002413	0	0.999194783545659	0
leaf_176	0	1	0
leaf_1141	0	1	0
NODE_0002414	0	0.999889851195065	0
NODE_0002415	0	0.999667795411205	0
leaf_1274	0	1	0
NODE_0002416	0	0.99933096511272	0
leaf_606	0	1	0
NODE_0002417	0	0.999621888238385	0
leaf_1351	0	1	0
NODE_0002418	0	0.996018315404924	0.00363700298336985
leaf_1179	0	1	0
NODE_0002419	0.0052192572859702	0.834447462242794	0.160333280471236
leaf_810	0	0	1
NODE_0002420	0	0.996075582333915	0.00338799373794404
leaf_203	0	1	0
NODE_0002421	0	0.998951482095759	0
leaf_14	0	1	0
leaf_177	0	1	0
NODE_0002422	0	0.99962798302316	0
NODE_0002423	0	0.999903389439549	0
leaf_1829	0	1	0
NODE_0002424	0	0.99955525567153	0
leaf_625	0	1	0
NODE_0002425	0	0.999681936110265	0
leaf_512	0	1	0
leaf_891	0	1	0
NODE_0002426	0.00277724675713042	0.992229668514811	0.00499308472805824
NODE_0002427	0	0.999618063938852	0
leaf_1640	0	1	0
leaf_1903	0	1	0
NODE_0002429	0.00557252140588251	0.843718287908717	0.1507091906854
leaf_830	0	1	0
leaf_1522	0	0	1
NODE_0002430	0.949520251762633	0.0419791149524547	0.00850063328491216
leaf_75	1	0	0
leaf_501	0.842439335331486	0.0948341758736508	0.0627264887948636
leaf_1002	1	0	0
NODE_0002389	0	0.999929627193448	0
leaf_2160	0	1	0
NODE_0002390	0	0.999923357062474	0
NODE_0002391	0	0.999867546761885	0
leaf_1952	0	1	0
NODE_0002392	0.0017309892038017	0.99813131124494	0
leaf_1572	1	0	0
leaf_1771	0.0269198617100987	0.949491179135249	0.0235889591546522
NODE_0002394	0	0.999621687376005	0
leaf_978	0	1	0
leaf_1243	0	1	0
NODE_0002396	0	0.999095740991566	0
leaf_716	0	1	0
NODE_0002397	0	0.999412773752145	0
leaf_307	0	1	0
NODE_0002398	0	0.999730169133584	0
leaf_328	0	1	0
leaf_617	0	1	0
NODE_0002399	0	0.999884513404508	0
leaf_1772	0	1	0
NODE_0002400	0	0.99988358626819	0
NODE_0002401	0	0.999889983836632	0
leaf_1212	0	1	0
leaf_1593	0	1	0
NODE_0002402	0	0.99932050644194	0
leaf_398	0	1	0
NODE_0002403	0	0.998964733495383	0
NODE_0002404	0.00274167058156205	0.994390851085652	0.00286747833278569
leaf_53	0.131626163098228	0.750069321340617	0.118304515561156
NODE_0002405	0	0.999556802782858	0
leaf_155	0	1	0
leaf_212	0	1	0
NODE_0002406	0.00125766560119476	0.997397254967493	0.00134507943131181
leaf_634	0.0320369085043404	0.938215070583265	0.0297480209123943
NODE_0002407	0	0.999475012634644	0
leaf_217	0	1	0
leaf_840	0	1	0
